input,target
tutor: I wonder if she is coming or not., || Lỗi:  || HD: .
tutor: I don't know what is the problem., || Lỗi:  || HD: .
tutor: That he failed the exam surprised no one., || Lỗi:  || HD: .
tutor: I asked him why was he late., || Lỗi:  || HD: .
tutor: What you think is not important., || Lỗi:  || HD: .
tutor: I don't care whether will he come or not., || Lỗi:  || HD: .
tutor: That she is the best candidate is clear., || Lỗi:  || HD: .
tutor: I don't know where is the bathroom., || Lỗi:  || HD: .
tutor: What he wants is a new job., || Lỗi:  || HD: .
tutor: I wonder how long does it take., || Lỗi:  || HD: .
tutor: That she didn't call me upset me., || Lỗi:  || HD: .
tutor: I don't know what does this word mean., || Lỗi:  || HD: .
tutor: Whether we go or stay is your decision., || Lỗi:  || HD: .
tutor: I asked her what time does she wake up., || Lỗi:  || HD: .
tutor: What you need is some love., || Lỗi:  || HD: .
tutor: I don't know how many people are coming., || Lỗi:  || HD: .
tutor: That he is a genius is undeniable., || Lỗi:  || HD: .
tutor: I wonder if will she be on time., || Lỗi:  || HD: .
tutor: What she told me was a secret., || Lỗi:  || HD: .
tutor: I don't know where is she., || Lỗi:  || HD: .
tutor: Whether he likes it or not doesn't matter., || Lỗi:  || HD: .
tutor: I asked him what was his favorite movie., || Lỗi:  || HD: .
tutor: That we need to leave early is clear., || Lỗi:  || HD: .
tutor: I don't know how far is it., || Lỗi:  || HD: .
tutor: What she does is none of my business., || Lỗi:  || HD: .
tutor: I wish I am rich., || Lỗi:  || HD: .
tutor: I wish I didn't say that., || Lỗi:  || HD: .
tutor: If only I am taller., || Lỗi:  || HD: .
tutor: If only I didn't forget my keys yesterday., || Lỗi:  || HD: .
tutor: I wish I can fly., || Lỗi:  || HD: .
tutor: I wish I will have more time., || Lỗi:  || HD: .
tutor: I would rather you don't smoke., || Lỗi:  || HD: .
tutor: I would rather to stay at home., || Lỗi:  || HD: .
tutor: It's high time we go., || Lỗi:  || HD: .
"tutor: It's time for us to leave. (câu đúng) - Học viên viết ""It's time we leave.""", || Lỗi:  || HD: .
"tutor: I wish I was a millionaire. (có thể chấp nhận trong văn nói) - Học viên viết ""I wish I am a millionaire.""", || Lỗi:  || HD: .
tutor: If only I have more money., || Lỗi:  || HD: .
tutor: I would rather you not smoke., || Lỗi:  || HD: .
tutor: It's high time we have a break., || Lỗi:  || HD: .
tutor: I wish you will be here tomorrow., || Lỗi:  || HD: .
tutor: I would rather to go alone., || Lỗi:  || HD: .
tutor: If only I didn't fail the exam., || Lỗi:  || HD: .
tutor: It's time the children go to bed., || Lỗi:  || HD: .
tutor: I wish I can swim., || Lỗi:  || HD: .
tutor: I would rather you don't tell anyone., || Lỗi:  || HD: .
tutor: It's high time we start studying., || Lỗi:  || HD: .
tutor: I wish I have a bigger house., || Lỗi:  || HD: .
tutor: If only I can be there., || Lỗi:  || HD: .
tutor: I would rather you not be late., || Lỗi:  || HD: .
tutor: It's time we change our plan., || Lỗi:  || HD: .
tutor: I wish I know the answer., || Lỗi:  || HD: .
tutor: If only she didn't leave so early., || Lỗi:  || HD: .
tutor: I would rather to eat at home., || Lỗi:  || HD: .
tutor: It's high time we buy a new house., || Lỗi:  || HD: .
tutor: I wish the weather is better., || Lỗi:  || HD: .
tutor: If only he will call me., || Lỗi:  || HD: .
tutor: I would rather you don't go., || Lỗi:  || HD: .
tutor: It's time we start the meeting., || Lỗi:  || HD: .
tutor: I wish I am taller., || Lỗi:  || HD: .
tutor: If only I didn't eat so much., || Lỗi:  || HD: .
tutor: I would rather to walk than drive., || Lỗi:  || HD: .
tutor: It's high time we are leaving., || Lỗi:  || HD: .
tutor: I wish I can speak English fluently., || Lỗi:  || HD: .
tutor: If only the weather is nice., || Lỗi:  || HD: .
tutor: I would rather you be quiet., || Lỗi:  || HD: .
tutor: It's time the government take action., || Lỗi:  || HD: .
tutor: I wish I have a better memory., || Lỗi:  || HD: .
tutor: If only I didn't miss the bus., || Lỗi:  || HD: .
tutor: I would rather to stay home than go out., || Lỗi:  || HD: .
tutor: It's high time we finish this project., || Lỗi:  || HD: .
tutor: I wish I am on vacation., || Lỗi:  || HD: .
tutor: If only he doesn't smoke., || Lỗi:  || HD: .
tutor: I would rather you not be so rude., || Lỗi:  || HD: .
tutor: It's time we make a decision., || Lỗi:  || HD: .
tutor: I wish I will be famous one day., || Lỗi:  || HD: .
tutor: If only I can turn back time., || Lỗi:  || HD: .
tutor: I would rather to work from home., || Lỗi:  || HD: .
tutor: It's high time we change our strategy., || Lỗi:  || HD: .
tutor: I wish I am more confident., || Lỗi:  || HD: .
tutor: If only she will come to the party., || Lỗi:  || HD: .
tutor: I would rather you be here with me., || Lỗi:  || HD: .
tutor: It's time we start preparing., || Lỗi:  || HD: .
tutor: I wish I have more free time., || Lỗi:  || HD: .
tutor: If only I didn't say that to her., || Lỗi:  || HD: .
tutor: I would rather to go by train., || Lỗi:  || HD: .
tutor: It's high time we do something about it., || Lỗi:  || HD: .
tutor: I wish I can play the piano., || Lỗi:  || HD: .
tutor: If only the phone would stop ringing., || Lỗi:  || HD: .
tutor: I would rather you not tell anyone., || Lỗi:  || HD: .
tutor: It's time we go home., || Lỗi:  || HD: .
tutor: I wish I am not so shy., || Lỗi:  || HD: .
tutor: If only I can forget the past., || Lỗi:  || HD: .
tutor: I would rather to eat out than cook., || Lỗi:  || HD: .
tutor: It's high time we take a break., || Lỗi:  || HD: .
tutor: I wish I have a car., || Lỗi:  || HD: .
tutor: If only she will change her mind., || Lỗi:  || HD: .
tutor: I would rather you be on time., || Lỗi:  || HD: .
tutor: It's time we accept the truth., || Lỗi:  || HD: .
tutor: I wish I can travel more., || Lỗi:  || HD: .
tutor: She go to school now., || Lỗi:  || HD: .
tutor: He is play video games right now., || Lỗi:  || HD: .
tutor: They are go to the cinema tonight., || Lỗi:  || HD: .
tutor: I am study for the exam at the moment., || Lỗi:  || HD: .
tutor: What do you do right now?, || Lỗi:  || HD: .
tutor: She not coming to the party tomorrow., || Lỗi:  || HD: .
tutor: He is swiming in the pool., || Lỗi:  || HD: .
tutor: They are play soccer at the moment., || Lỗi:  || HD: .
tutor: Is she work here now?, || Lỗi:  || HD: .
"tutor: We are going to the beach next weekend. (câu đúng) - Học viên viết ""We go to the beach next weekend.""", || Lỗi:  || HD: .
tutor: The children is playing in the garden., || Lỗi:  || HD: .
"tutor: I am not understanding you. (một số trường hợp được chấp nhận nhưng với stative verb thì không) - Học viên viết ""I don't understand you."" (đúng) nhưng sai khi dùng ""I am not understand you.""", || Lỗi:  || HD: .
tutor: He are sleeping right now., || Lỗi:  || HD: .
tutor: What time are you leave tomorrow?, || Lỗi:  || HD: .
tutor: She is write a letter at the moment., || Lỗi:  || HD: .
tutor: They is playing football now., || Lỗi:  || HD: .
tutor: I am go to the market tomorrow., || Lỗi:  || HD: .
tutor: Look! The bus come., || Lỗi:  || HD: .
tutor: She is study now., || Lỗi:  || HD: .
tutor: We are not go to the party tonight., || Lỗi:  || HD: .
tutor: Why you are laughing at me?, || Lỗi:  || HD: .
tutor: He is runing very fast., || Lỗi:  || HD: .
tutor: They are visit Hanoi next month., || Lỗi:  || HD: .
tutor: I is doing my homework now., || Lỗi:  || HD: .
tutor: She doesn't working today., || Lỗi:  || HD: .
tutor: Look! The dog run after the cat., || Lỗi:  || HD: .
"tutor: I am going to the cinema tonight. (câu đúng) - Học viên viết ""I go to the cinema tonight.""", || Lỗi:  || HD: .
tutor: Where is he go?, || Lỗi:  || HD: .
tutor: The cat is sleep on the sofa., || Lỗi:  || HD: .
tutor: We are study for the test right now., || Lỗi:  || HD: .
tutor: He don't like to talk now because he is study., || Lỗi:  || HD: .
"tutor: They are waiting for the bus since 8 AM. (sai vì since + mốc thời gian dùng hiện tại hoàn thành) - Học viên viết ""They are waiting for the bus now."" (đúng) nhưng sai: ""They are waiting for the bus every day.""", || Lỗi:  || HD: .
"tutor: I am wanting a new phone. (sai vì want là stative verb) - Học viên viết ""I want a new phone."" (đúng)", || Lỗi:  || HD: .
tutor: She is make dinner at the moment., || Lỗi:  || HD: .
tutor: What are you do?, || Lỗi:  || HD: .
"tutor: He is always interrupt me. (sai vì interrupt thiếu ing và tân ngữ) - Học viên viết ""He is always interrupting me."" (đúng, diễn tả sự phàn nàn)", || Lỗi:  || HD: .
tutor: I am have breakfast now., || Lỗi:  || HD: .
tutor: The students is listening to the teacher., || Lỗi:  || HD: .
"tutor: We are going to have a meeting at 3 PM tomorrow. (câu đúng) - Học viên viết ""We have a meeting at 3 PM tomorrow.""", || Lỗi:  || HD: .
tutor: I am not agree with you., || Lỗi:  || HD: .
tutor: They are building a new school now.," || Lỗi: Câu này đúng. Học viên viết ""They build a new school now."" (sai) || HD: ."
tutor: She is shop for clothes at the mall., || Lỗi:  || HD: .
tutor: He are going to the gym now., || Lỗi:  || HD: .
"tutor: I am waiting for you since 5 PM. (sai, vì since + mốc thời gian dùng hiện tại hoàn thành tiếp diễn) - Học viên viết ""I am waiting for you now."" (đúng)", || Lỗi:  || HD: .
tutor: My mother is cook dinner in the kitchen., || Lỗi:  || HD: .
tutor: They is playing chess right now., || Lỗi:  || HD: .
tutor: Listen! Someone knock the door., || Lỗi:  || HD: .
tutor: She is live in London at the moment., || Lỗi:  || HD: .
tutor: What do you do at the moment?, || Lỗi:  || HD: .
tutor: I am not understanding the lesson., || Lỗi:  || HD: .
"tutor: He is learning English at the moment. (câu đúng) - Học viên viết ""He learn English at the moment.""", || Lỗi:  || HD: .
tutor: Where you are going?, || Lỗi:  || HD: .
"tutor: I am thinking of you now. (câu đúng) - Học viên viết ""I think of you now.""", || Lỗi:  || HD: .
tutor: The phone ring. Can you answer it?, || Lỗi:  || HD: .
"tutor: I am meeting my old friend later today. (câu đúng) - Học viên viết ""I meet my old friend later today.""", || Lỗi:  || HD: .
"tutor: He is always forgetting his keys. (câu đúng, phàn nàn) - Học viên viết ""He always forgets his keys."" (cũng đúng nhưng sắc thái khác)", || Lỗi:  || HD: .
"tutor: I am having a headache. (sai vì have chỉ sở hữu/sức khỏe không dùng tiếp diễn) - Học viên viết ""I have a headache."" (đúng)", || Lỗi:  || HD: .
tutor: They are plan to travel next month., || Lỗi:  || HD: .
tutor: She doesn't work today because she is sick., || Lỗi:  || HD: .
tutor: Why you don't come to the party tonight?, || Lỗi:  || HD: .
tutor: I am look for my keys right now., || Lỗi:  || HD: .
tutor: He is study very hard these days., || Lỗi:  || HD: .
tutor: They are build a new hospital at present., || Lỗi:  || HD: .
tutor: My father is repair his car in the garage., || Lỗi:  || HD: .
tutor: I am feel tired now., || Lỗi:  || HD: .
tutor: The kids is playing video games too much these days., || Lỗi:  || HD: .
tutor: She is always complain about everything., || Lỗi:  || HD: .
tutor: We are go to the museum next Sunday., || Lỗi:  || HD: .
"tutor: He is run in the park every morning. (sai vì every morning là thói quen) - Học viên viết ""He runs in the park every morning."" (đúng)", || Lỗi:  || HD: .
tutor: I am not knowing the answer., || Lỗi:  || HD: .
tutor: What are you do tonight?, || Lỗi:  || HD: .
tutor: She is waiting for the bus since 7 AM., || Lỗi:  || HD: .
tutor: They are watch a movie at home right now., || Lỗi:  || HD: .
"tutor: I am thinking it's a good idea. (sai, vì think ở đây là ý kiến) - Học viên viết ""I think it's a good idea."" (đúng)", || Lỗi:  || HD: .
"tutor: He is wearing a blue shirt today. (câu đúng) - Học viên viết ""He wears a blue shirt today.""", || Lỗi:  || HD: .
tutor: My brother is study abroad next year., || Lỗi:  || HD: .
tutor: Look! The children are fight., || Lỗi:  || HD: .
"tutor: She is liking the new job. (sai, vì like là stative verb) - Học viên viết ""She likes the new job."" (đúng)", || Lỗi:  || HD: .
tutor: Are you come to the party tomorrow?, || Lỗi:  || HD: .
tutor: The population of the world is increase rapidly., || Lỗi:  || HD: .
"tutor: He is always leaving the door open. (câu đúng, phàn nàn) - Học viên viết ""He always leaves the door open."" (cũng đúng nhưng ít phàn nàn hơn)", || Lỗi:  || HD: .
tutor: I am see the doctor at 4 PM., || Lỗi:  || HD: .
tutor: The baby is sleep peacefully at the moment., || Lỗi:  || HD: .
tutor: Why are you look at me like that?, || Lỗi:  || HD: .
tutor: I am not belong to this group., || Lỗi:  || HD: .
tutor: He is have lunch right now., || Lỗi:  || HD: .
"tutor: I am hearing you. (sai vì hear là stative verb) - Học viên viết ""I hear you."" (đúng)", || Lỗi:  || HD: .
tutor: They are plan a trip to Da Lat next month., || Lỗi:  || HD: .
tutor: What does she do at the moment?, || Lỗi:  || HD: .
tutor: I am work on a new project these days., || Lỗi:  || HD: .
tutor: He is always come late to class., || Lỗi:  || HD: .
"tutor: I am feeling cold. (câu này có thể chấp nhận trong Anh-Anh) - Học viên viết ""I feel cold."" (đúng)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I walked to school yesterday."" Văn bản Whisper nhận được: ""I walk to school yesterday.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She played the piano last night."" Văn bản Whisper nhận được: ""She play the piano last night.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She wanted to go home."" Văn bản Whisper nhận được: ""She want to go home.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He stopped the car."" Văn bản Whisper nhận được: ""He stop the car.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I loved that movie."" Văn bản Whisper nhận được: ""I love that movie.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She visited her grandmother."" Văn bản Whisper nhận được: ""She visit her grandmother.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He worked hard all day."" Văn bản Whisper nhận được: ""He work hard all day.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""They laughed at the joke."" Văn bản Whisper nhận được: ""They laugh at the joke.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She cried when she heard the news."" Văn bản Whisper nhận được: ""She cry when she hear the news.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He pushed the door open."" Văn bản Whisper nhận được: ""He push the door open.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I needed a break."" Văn bản Whisper nhận được: ""I need a break.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She finished her homework."" Văn bản Whisper nhận được: ""She finish her homework.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He watched TV all evening."" Văn bản Whisper nhận được: ""He watch TV all evening.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""They danced all night."" Văn bản Whisper nhận được: ""They dance all night.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She relaxed on the sofa."" Văn bản Whisper nhận được: ""She relax on the sofa.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I helped my mother."" Văn bản Whisper nhận được: ""I help my mother.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He called me yesterday."" Văn bản Whisper nhận được: ""He call me yesterday.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She offered to help."" Văn bản Whisper nhận được: ""She offer to help.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""They waited for an hour."" Văn bản Whisper nhận được: ""They wait for an hour.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He fixed the computer."" Văn bản Whisper nhận được: ""He fix the computer.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She kissed her baby."" Văn bản Whisper nhận được: ""She kiss her baby.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I missed the bus."" Văn bản Whisper nhận được: ""I miss the bus.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He passed the exam."" Văn bản Whisper nhận được: ""He pass the exam.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She washed the dishes."" Văn bản Whisper nhận được: ""She wash the dishes.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He wished me luck."" Văn bản Whisper nhận được: ""He wish me luck.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I finished my work."" Văn bản Whisper nhận được: ""I finish my work.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He established a company."" Văn bản Whisper nhận được: ""He establish a company.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She published a book."" Văn bản Whisper nhận được: ""She publish a book.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He punished the child."" Văn bản Whisper nhận được: ""He punish the child.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She pushed the button."" Văn bản Whisper nhận được: ""She push the button.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He crashed his car."" Văn bản Whisper nhận được: ""He crash his car.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She brushed her hair."" Văn bản Whisper nhận được: ""She brush her hair.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He marched forward."" Văn bản Whisper nhận được: ""He march forward.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She searched for her keys."" Văn bản Whisper nhận được: ""She search for her keys.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He reached the top."" Văn bản Whisper nhận được: ""He reach the top.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She touched my shoulder."" Văn bản Whisper nhận được: ""She touch my shoulder.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He watched the game."" Văn bản Whisper nhận được: ""He watch the game.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She fetched water."" Văn bản Whisper nhận được: ""She fetch water.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He pitched the idea."" Văn bản Whisper nhận được: ""He pitch the idea.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She launched a new product."" Văn bản Whisper nhận được: ""She launch a new product.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I begged him to stay."" Văn bản Whisper nhận được: ""I beg him to stay.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He hugged his mother."" Văn bản Whisper nhận được: ""He hug his mother.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She dragged the suitcase."" Văn bản Whisper nhận được: ""She drag the suitcase.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He tagged me in the photo."" Văn bản Whisper nhận được: ""He tag me in the photo.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She bagged the groceries."" Văn bản Whisper nhận được: ""She bag the groceries.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He logged into his account."" Văn bản Whisper nhận được: ""He log into his account.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I loved the surprise."" Văn bản Whisper nhận được: ""I love the surprise.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He lived in Paris for 5 years."" Văn bản Whisper nhận được: ""He live in Paris for 5 years.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She believed in him."" Văn bản Whisper nhận được: ""She believe in him.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He received a gift."" Văn bản Whisper nhận được: ""He receive a gift.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She saved money."" Văn bản Whisper nhận được: ""She save money.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He moved to a new house."" Văn bản Whisper nhận được: ""He move to a new house.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She improved her skills."" Văn bản Whisper nhận được: ""She improve her skills.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He proved his point."" Văn bản Whisper nhận được: ""He prove his point.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She approved the plan."" Văn bản Whisper nhận được: ""She approve the plan.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I arrived late."" Văn bản Whisper nhận được: ""I arrive late.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He survived the accident."" Văn bản Whisper nhận được: ""He survive the accident.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She observed the stars."" Văn bản Whisper nhận được: ""She observe the stars.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He reserved a table."" Văn bản Whisper nhận được: ""He reserve a table.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I deserved a break."" Văn bản Whisper nhận được: ""I deserve a break.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She served the food."" Văn bản Whisper nhận được: ""She serve the food.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He carved the pumpkin."" Văn bản Whisper nhận được: ""He carve the pumpkin.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She waved goodbye."" Văn bản Whisper nhận được: ""She wave goodbye.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He craved chocolate."" Văn bản Whisper nhận được: ""He crave chocolate.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She solved the problem."" Văn bản Whisper nhận được: ""She solve the problem.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He involved everyone."" Văn bản Whisper nhận được: ""He involve everyone.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I needed a rest."" Văn bản Whisper nhận được: ""I need a rest.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She wanted a new phone."" Văn bản Whisper nhận được: ""She want a new phone.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He hated being late."" Văn bản Whisper nhận được: ""He hate being late.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She visited her friend."" Văn bản Whisper nhận được: ""She visit her friend.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He created a masterpiece."" Văn bản Whisper nhận được: ""He create a masterpiece.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She celebrated her birthday."" Văn bản Whisper nhận được: ""She celebrate her birthday.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He participated in the event."" Văn bản Whisper nhận được: ""He participate in the event.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She graduated from university."" Văn bản Whisper nhận được: ""She graduate from university.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I appreciated your help."" Văn bản Whisper nhận được: ""I appreciate your help.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He hesitated for a moment."" Văn bản Whisper nhận được: ""He hesitate for a moment.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She started the engine."" Văn bản Whisper nhận được: ""She start the engine.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He ended the conversation."" Văn bản Whisper nhận được: ""He end the conversation.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She added sugar to the tea."" Văn bản Whisper nhận được: ""She add sugar to the tea.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He divided the cake."" Văn bản Whisper nhận được: ""He divide the cake.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She provided the answers."" Văn bản Whisper nhận được: ""She provide the answers.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I decided to leave early."" Văn bản Whisper nhận được: ""I decide to leave early.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He included everyone in the plan."" Văn bản Whisper nhận được: ""He include everyone in the plan.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She succeeded in her career."" Văn bản Whisper nhận được: ""She succeed in her career.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He recommended the restaurant."" Văn bản Whisper nhận được: ""He recommend the restaurant.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I expected a different outcome."" Văn bản Whisper nhận được: ""I expect a different outcome.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He accepted the offer."" Văn bản Whisper nhận được: ""He accept the offer.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She repeated the question."" Văn bản Whisper nhận được: ""She repeat the question.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He treated me kindly."" Văn bản Whisper nhận được: ""He treat me kindly.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I noted his words."" Văn bản Whisper nhận được: ""I note his words.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She voted for him."" Văn bản Whisper nhận được: ""She vote for him.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He invited me to the party."" Văn bản Whisper nhận được: ""He invite me to the party.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She painted the wall."" Văn bản Whisper nhận được: ""She paint the wall.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I printed the document."" Văn bản Whisper nhận được: ""I print the document.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He waited for an hour."" Văn bản Whisper nhận được: ""He wait for an hour.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She planted a tree."" Văn bản Whisper nhận được: ""She plant a tree.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He rented a car."" Văn bản Whisper nhận được: ""He rent a car.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She prevented the accident."" Văn bản Whisper nhận được: ""She prevent the accident.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I suggested a new idea."" Văn bản Whisper nhận được: ""I suggest a new idea.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He tested the product."" Văn bản Whisper nhận được: ""He test the product.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She rested for a while."" Văn bản Whisper nhận được: ""She rest for a while.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He lasted for two hours."" Văn bản Whisper nhận được: ""He last for two hours.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""I posted the letter."" Văn bản Whisper nhận được: ""I post the letter.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""He coasted downhill."" Văn bản Whisper nhận được: ""He coast downhill.""", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""She hosted the event."" Văn bản Whisper nhận được: ""She host the event.""", || Lỗi:  || HD: .
tutor: It is said that he is rich., || Lỗi:  || HD: .
"tutor: People say that he is rich. (câu đúng) - Học viên viết ""It said that he is rich."" (thiếu is)", || Lỗi:  || HD: .
tutor: I had my car repair yesterday., || Lỗi:  || HD: .
tutor: He is said to be a genius. (câu đúng - rút gọn của It is said that he is a genius), || Lỗi:  || HD: .
tutor: I will have my hair cutting tomorrow., || Lỗi:  || HD: .
"tutor: It is believed that she is honest. (câu đúng) - Học viên viết ""It believed that she is honest.""", || Lỗi:  || HD: .
tutor: I need to have my computer fix., || Lỗi:  || HD: .
tutor: He is said to have been a doctor. (câu đúng - quá khứ), || Lỗi:  || HD: .
"tutor: I had my car washed yesterday. (câu đúng) - Học viên viết ""I had my car wash yesterday.""", || Lỗi:  || HD: .
tutor: It is reported that the president will resign., || Lỗi:  || HD: .
tutor: We had our house paint last month., || Lỗi:  || HD: .
tutor: She is said to be fluent in English. (câu đúng), || Lỗi:  || HD: .
